id,categoria_real,prediccion_rna_1,prediccion_rna_2
1.2588602314502272e+18,barata,barata,barata
1.0514159165637944e+18,cara,media,media
1.3862666186245806e+18,barata,cara,media
18215109.0,media,media,media
26263398.0,barata,barata,barata
6.962218429068951e+17,cara,cara,cara
7.028188605633727e+17,cara,cara,cara
1.5015930640569595e+18,cara,cara,cara
1.482550033618261e+18,cara,cara,cara
1.4893028121983834e+18,cara,media,media
1.399524992378276e+18,media,media,media
33361564.0,cara,cara,cara
33498856.0,barata,barata,barata
10852495.0,media,media,media
14836206.0,media,barata,barata
5094445.0,media,barata,barata
6.261035675057733e+17,barata,barata,barata
32111929.0,media,cara,cara
6.188382134469004e+17,media,media,barata
6.450419661393984e+17,media,barata,barata
48640356.0,cara,cara,media
33411655.0,cara,cara,cara
2138927.0,cara,cara,cara
1.433027868469618e+18,barata,media,media
47031019.0,media,media,barata
9.332804001994239e+17,media,barata,barata
6.094298053245672e+17,barata,barata,barata
1.1387649712754063e+18,barata,barata,barata
1.3941400207057144e+18,barata,barata,barata
7.628088587139081e+17,media,media,media
1.1971486014417388e+18,cara,cara,cara
38098824.0,cara,cara,cara
1.0840037457390204e+18,barata,barata,barata
19369645.0,barata,barata,barata
9.652725726152184e+17,cara,cara,cara
1.4724552755306929e+18,barata,media,media
1.4003595659556887e+18,media,media,media
52174096.0,cara,media,media
1.2391127858482598e+18,barata,barata,barata
5.494059125527587e+17,barata,barata,barata
7.448679041476888e+17,cara,cara,media
1.2456570133072197e+18,barata,barata,barata
46803221.0,barata,barata,media
8.826934093233389e+17,cara,cara,cara
1.437130684158957e+18,barata,barata,barata
10859332.0,barata,barata,barata
1.357471653333283e+18,cara,media,media
6.652990439172416e+17,cara,cara,cara
1.1049696312037875e+18,cara,media,media
21283439.0,barata,media,media
8.57720654554681e+17,media,media,media
16613573.0,media,cara,cara
7.659182760609382e+17,media,media,media
7.753581259214236e+17,barata,barata,barata
26113623.0,barata,barata,barata
43848655.0,cara,cara,cara
39983251.0,cara,cara,cara
7.252818014259167e+17,barata,barata,barata
53723626.0,barata,barata,barata
1.3351340718640376e+18,barata,media,media
7.450227380710468e+17,media,media,media
1.416641425043631e+18,barata,barata,barata
18220200.0,barata,barata,barata
1.460765379028459e+18,barata,barata,barata
51707438.0,barata,barata,barata
8.021562125073898e+17,media,barata,barata
8.840000218020914e+17,media,media,barata
6.949341780520887e+17,barata,barata,barata
1.1776713128532733e+18,media,media,media
9.348770450749824e+17,media,media,media
7.4422349630745e+17,barata,barata,barata
1.3661809090002348e+18,media,cara,cara
1.1521692689625832e+18,media,cara,media
1.203024379330885e+18,barata,barata,barata
8.781294590601393e+17,media,media,media
1.1133552164758052e+18,media,media,media
7.727264943566231e+17,cara,cara,cara
9.536412276489247e+17,media,media,barata
1.0283617158422568e+18,media,media,media
1.510733076183281e+18,barata,media,barata
8.036595698175713e+17,cara,cara,cara
1.0313581740541951e+18,barata,barata,barata
1664692.0,barata,barata,barata
46964831.0,cara,cara,cara
1.3087525842524058e+18,cara,cara,cara
51409467.0,cara,cara,media
47447832.0,cara,media,media
53988611.0,cara,cara,cara
1.2175295751253e+18,media,cara,media
36640824.0,cara,cara,cara
43718460.0,barata,barata,barata
1.0553628405845082e+18,barata,media,media
1.326933709579509e+18,cara,barata,cara
1.0843700223718481e+18,media,barata,barata
53095378.0,cara,media,media
21169118.0,media,media,media
49509893.0,barata,media,barata
6991307.0,cara,cara,cara
1.36254600177755e+18,barata,barata,barata
8.46539215897923e+17,cara,cara,media
1.1916478104139151e+18,media,cara,media
13466650.0,cara,cara,cara
35649747.0,media,media,media
1.4001815135232056e+18,cara,media,barata
50975065.0,barata,media,barata
3264982.0,barata,barata,barata
9.956303725253832e+17,barata,barata,barata
1.1282406982203354e+18,cara,media,media
44684479.0,cara,cara,cara
20695004.0,cara,cara,cara
1.1256081911787475e+18,barata,barata,barata
7476340.0,barata,media,barata
40027656.0,cara,cara,cara
6.91770780508599e+17,barata,barata,barata
8.044640146433937e+17,cara,cara,cara
53541061.0,cara,cara,cara
7.833330116223497e+17,barata,barata,barata
51504718.0,barata,barata,barata
11964902.0,cara,cara,cara
1.371790327174894e+18,cara,cara,cara
9.966101255742492e+17,media,media,media
1.1690258335843502e+18,cara,cara,cara
1.383678113552456e+18,barata,media,media
49854819.0,barata,barata,barata
1183323.0,media,cara,cara
1.1000708550512374e+18,cara,cara,cara
1.4289621039575982e+18,barata,barata,barata
7.556235275293743e+17,cara,cara,cara
1.3660291018596905e+18,barata,media,media
3705824.0,barata,barata,barata
46926999.0,cara,media,media
8.688637723198685e+17,cara,cara,cara
1.4269649766207163e+18,cara,media,media
9.035914220995983e+17,cara,media,media
48446470.0,media,media,media
1.28536941290247e+18,cara,cara,cara
20996048.0,barata,media,media
1.4022313490118433e+18,media,media,media
1.2147248898838953e+18,barata,barata,barata
6.991308615880317e+17,media,barata,media
1.4231843064188746e+18,cara,cara,cara
8.342154651375668e+17,cara,cara,cara
1.4163306177717437e+18,barata,media,media
1.3507519610176102e+18,barata,barata,barata
6.586420934751681e+17,media,media,media
1.2647263669082862e+18,media,barata,barata
1.4633084148827497e+18,barata,barata,barata
1.0472255540732736e+18,media,barata,barata
1.1705758673537423e+18,media,media,media
1.4183779212648532e+18,barata,barata,barata
38726802.0,cara,cara,cara
38386459.0,media,media,barata
8.31837934769463e+17,media,media,barata
17131099.0,barata,barata,barata
1.0311135588485565e+18,barata,barata,barata
8.187474524949417e+17,cara,cara,cara
8.680752439744822e+17,cara,cara,cara
1.1015517511841302e+18,cara,cara,cara
1.0130976986479258e+18,barata,barata,barata
1.4054254234061793e+18,cara,media,media
5.94335885251774e+17,media,media,media
1.1884186335899008e+18,media,cara,media
1.4516340459625677e+18,barata,barata,barata
23581466.0,media,media,barata
1.4451219710446802e+18,barata,barata,barata
6.966263379688778e+17,cara,media,media
23805314.0,cara,cara,cara
6.138064020274024e+17,media,media,media
1.1567374385029192e+18,media,media,media
9.072556112573604e+17,cara,media,media
1.389346099466945e+18,cara,cara,cara
5.860936656948716e+17,barata,barata,barata
48528432.0,barata,media,media
1.0510736883600282e+18,barata,barata,media
6.609119683238755e+17,barata,barata,barata
50215310.0,cara,cara,cara
8.099047044700685e+17,media,media,media
6.689854346814324e+17,barata,barata,barata
7.713595891830468e+17,barata,barata,barata
1.0245638461408093e+18,cara,cara,cara
36032056.0,media,media,media
1.3938090452296886e+18,barata,barata,barata
6.761181818044621e+17,barata,barata,barata
9.151809236349713e+17,barata,barata,barata
1.0017860361944428e+18,media,cara,cara
1.4104166365319094e+18,media,media,barata
43797531.0,media,cara,media
37298554.0,barata,barata,barata
1.3541546076883538e+18,barata,barata,barata
373322.0,cara,cara,cara
46542859.0,cara,cara,media
8.961701858621005e+17,media,media,media
9.697313718422755e+17,media,media,media
12296622.0,cara,media,media
1.2427214153748316e+18,cara,cara,cara
992009.0,media,barata,barata
45656511.0,barata,barata,barata
53665398.0,cara,cara,cara
8.417290516915315e+17,cara,barata,media
5632809.0,barata,barata,barata
54155161.0,cara,cara,cara
37249657.0,cara,cara,cara
6.401934697924044e+17,barata,media,barata
7.905642314555988e+17,media,cara,cara
9.112440769901759e+17,cara,cara,cara
50490504.0,media,cara,media
1.4025161401218875e+18,barata,barata,barata
1.243200658663608e+18,barata,barata,barata
34686129.0,cara,cara,media
54388333.0,barata,barata,barata
1.4995553205455076e+18,barata,media,barata
7112790.0,barata,barata,barata
17701434.0,barata,media,media
1.277751804922868e+18,barata,barata,barata
1.1802645451355087e+18,media,media,media
1.175833246697536e+18,barata,barata,barata
1.4247633747051658e+18,barata,barata,barata
27574726.0,cara,cara,cara
6.538108388591456e+17,media,barata,media
6.674437270600959e+17,barata,barata,barata
19018809.0,media,media,media
6.547145659827507e+17,barata,barata,barata
1.4467764835042025e+18,cara,cara,cara
53604800.0,cara,cara,cara
8.355473403912663e+17,barata,barata,barata
40894505.0,cara,cara,cara
1.4127254625962944e+18,barata,barata,media
33044188.0,cara,cara,media
1.3804575991196836e+18,barata,media,cara
1.4517197357571994e+18,barata,barata,barata
7.102530642131757e+17,media,media,media
7.433459625151547e+17,media,barata,barata
6516151.0,media,media,barata
1.0397713466986006e+18,cara,cara,media
41483429.0,cara,cara,media
6.657821230632535e+17,cara,cara,cara
1.3145280088909942e+18,barata,barata,barata
31716264.0,barata,barata,barata
337125.0,barata,barata,barata
1.0806858769131647e+18,barata,barata,barata
8.963322467045627e+17,media,media,cara
33815582.0,cara,cara,cara
1.253544425200573e+18,cara,cara,cara
52150866.0,cara,cara,cara
17419427.0,barata,barata,barata
1.486569068409362e+18,barata,barata,barata
8.109790081987254e+17,cara,cara,cara
1.0956161355329239e+18,cara,media,media
6.840294161805347e+17,barata,barata,barata
9.991945113788617e+17,cara,cara,cara
7.479299637393345e+17,cara,cara,cara
1.1783363402431322e+18,cara,cara,cara
6.920688119412271e+17,barata,media,media
9.362162685975648e+17,media,barata,media
8.399790626659153e+17,media,media,media
20999913.0,barata,barata,barata
47441090.0,barata,barata,barata
7.857082161511374e+17,barata,barata,barata
36911979.0,media,media,media
1.0075620632912421e+18,cara,cara,cara
44171023.0,barata,barata,barata
8.169556034045578e+17,barata,barata,barata
19912675.0,media,media,media
9.81379900691215e+17,barata,media,media
41344281.0,barata,barata,barata
1.3379419383164547e+18,cara,cara,cara
1.4880452178479675e+18,media,media,media
8.660530210523281e+17,barata,barata,barata
53291778.0,barata,media,media
248515.0,barata,barata,barata
1.3547135941626621e+18,media,media,media
5.5353322996000826e+17,cara,cara,cara
37654260.0,media,barata,barata
1.0008807940377117e+18,media,media,media
48786985.0,barata,barata,barata
1.0415179686613882e+18,barata,barata,barata
1.1987395097333046e+18,cara,cara,cara
1.3500897693174513e+18,media,barata,cara
8.05876176008276e+17,media,media,media
1.3357509290203377e+18,cara,cara,cara
6.977661987096628e+17,cara,media,media
40419469.0,media,barata,barata
49059586.0,barata,barata,barata
24041110.0,media,barata,barata
1.4823327985043517e+18,barata,media,media
1.3689668043722578e+18,barata,media,barata
9.942544478441512e+17,barata,barata,barata
6.846246913432649e+17,media,cara,cara
6768827.0,barata,barata,barata
1.164572582659516e+18,cara,cara,cara
8053672.0,media,cara,cara
1.5108119770888456e+18,cara,cara,cara
30204360.0,barata,barata,barata
9.072539176989928e+17,media,media,media
50548007.0,media,barata,barata
1.1161551105519607e+18,barata,barata,barata
1.1204591975523978e+18,barata,media,media
7.273881088021402e+17,cara,media,media
1.5109687518587123e+18,barata,barata,barata
1.0657893161136343e+18,media,media,media
6993002.0,cara,cara,cara
16894230.0,cara,cara,cara
41618735.0,cara,cara,cara
1.466935995282431e+18,media,media,media
47118095.0,cara,cara,cara
7877861.0,media,media,media
1.157373451378717e+18,barata,barata,barata
41435596.0,cara,media,media
1.400899355951334e+18,barata,cara,barata
50566517.0,barata,cara,cara
1.5072669780815716e+18,barata,barata,barata
9.88980117051447e+17,cara,cara,cara
21868988.0,barata,barata,barata
18269784.0,barata,barata,barata
46697368.0,media,media,media
39323382.0,media,media,media
15604146.0,media,media,media
6.757758998248503e+17,media,media,media
1.2910015093624748e+18,barata,barata,barata
7.137822722409556e+17,barata,media,media
1.3951440967251633e+18,barata,barata,barata
1.440946742418169e+18,cara,cara,cara
50421677.0,media,cara,media
8.1611364446971e+17,media,cara,cara
7.625338480380471e+17,barata,barata,barata
35688443.0,media,media,media
9.898006908972819e+17,media,media,barata
1.4942853053106317e+18,media,cara,cara
48605251.0,barata,barata,barata
1.1263090769139114e+18,cara,cara,cara
7.308408636197362e+17,barata,barata,barata
1.1488979428854688e+18,media,cara,media
8.922138377497126e+17,cara,cara,cara
1.1328277338256855e+18,cara,cara,cara
8.312814977450432e+17,cara,cara,cara
1127894.0,barata,barata,barata
25043299.0,media,media,barata
41798695.0,barata,barata,barata
7.360671388268868e+17,barata,media,media
6.234882079765179e+17,cara,media,media
1.4534260268214088e+18,barata,media,media
1.2885244254466977e+18,barata,barata,barata
385760.0,barata,barata,barata
45812538.0,barata,barata,barata
1.4637068979744727e+18,barata,barata,barata
7.264343502224017e+17,cara,cara,media
39297018.0,media,media,media
1.4683360381726784e+18,media,media,media
11838693.0,barata,barata,barata
1.344225095345381e+18,barata,barata,barata
1.1638144926204541e+18,cara,media,cara
7.225614852153659e+17,media,media,media
1.450934006175059e+18,barata,barata,barata
18237911.0,media,media,media
42860906.0,barata,barata,barata
50879367.0,cara,cara,cara
6.317567297237356e+17,media,cara,media
52405313.0,media,media,media
21042289.0,cara,cara,cara
7.44991031118934e+17,media,media,media
5.746063774300472e+17,barata,barata,barata
8.390008309512134e+17,cara,barata,barata
47216740.0,cara,cara,cara
6.906442553262404e+17,media,cara,media
32338865.0,media,media,media
6.304611781699663e+17,cara,cara,cara
1.1639312570354368e+18,cara,cara,cara
9.415932842447825e+17,barata,barata,barata
42379429.0,media,barata,barata
9.800076008779634e+17,barata,barata,barata
8.508936612057434e+17,media,cara,media
9.189784094681562e+17,barata,barata,barata
9.009247196638575e+17,media,barata,barata
1.3610570418122557e+18,media,media,media
7.001421177410491e+17,media,cara,media
43536237.0,cara,cara,cara
1.2002534934226698e+18,barata,media,media
7.77421208498715e+17,cara,media,media
1.2849043451300554e+18,cara,cara,cara
8.449592932642789e+17,media,media,media
43833357.0,cara,cara,media
54399388.0,barata,barata,barata
41084117.0,media,media,media
30963216.0,cara,media,media
1.3653723403388905e+18,cara,cara,cara
1.507618915678011e+18,barata,cara,cara
1.5066187675424402e+18,media,barata,barata
1.5078813757890148e+18,barata,barata,barata
1.1694310361746972e+18,barata,barata,barata
8.441957104282563e+17,barata,barata,barata
1.3553258768064013e+18,cara,cara,cara
38431967.0,barata,barata,barata
1.2814568360658043e+18,barata,barata,barata
1.1841846762774636e+18,cara,cara,cara
1.4375901471742684e+18,cara,cara,cara
5.958726599105705e+17,barata,media,barata
1.1818490602884654e+18,barata,media,barata
33349720.0,barata,barata,barata
1650354.0,media,cara,media
9.714203520321093e+17,media,cara,media
49500903.0,media,barata,barata
1393531.0,cara,cara,cara
48037434.0,cara,cara,cara
37213656.0,cara,cara,cara
43241020.0,cara,media,media
37733991.0,cara,cara,cara
52374426.0,media,media,media
1.0311062647634141e+18,barata,barata,barata
18793592.0,barata,barata,barata
39870475.0,barata,barata,barata
15772211.0,cara,cara,cara
1.0239011625033416e+18,media,cara,cara
5.441502133939308e+17,media,media,media
1.1922417596851525e+18,barata,barata,barata
1.3995268739297902e+18,barata,barata,barata
9.617544481555219e+17,cara,cara,media
6.818265326842312e+17,cara,cara,cara
1.432927202130441e+18,barata,barata,barata
1.3189080128322924e+18,cara,cara,cara
1.3711478108782423e+18,barata,media,media
7.543565875806735e+17,cara,media,barata
54155797.0,barata,barata,barata
33526735.0,media,media,media
6.906867067057004e+17,media,media,media
1.2936649919696425e+18,cara,cara,cara
1.030452874927441e+18,cara,cara,cara
8.480838011038621e+17,cara,cara,cara
1.318495827898873e+18,cara,cara,cara
1.2480892731543923e+18,barata,barata,barata
6.751832774299515e+17,barata,media,barata
1.498658822324634e+18,barata,cara,media
53607797.0,cara,cara,cara
7.093291124575896e+17,media,media,media
5.69638677284352e+17,cara,cara,cara
1.1959418975669844e+18,barata,media,barata
50878047.0,barata,media,media
39626309.0,media,cara,media
49054683.0,media,media,media
1.3265947949840486e+18,cara,cara,cara
7.677785183462161e+17,barata,barata,barata
35308466.0,cara,cara,cara
25536607.0,cara,cara,cara
9.974726318959322e+17,media,media,media
7516695.0,cara,cara,cara
1.4827455106500677e+18,media,cara,media
6.855291814990739e+17,media,media,media
1.501553152560507e+18,media,cara,cara
1.1871018138407053e+18,barata,barata,barata
1.3211264165308168e+18,cara,cara,cara
1.3229139534212237e+18,media,media,media
49054707.0,media,media,media
1.3702936220946555e+18,cara,cara,cara
41030843.0,barata,media,media
47860697.0,barata,media,media
8.466750210326758e+17,cara,cara,cara
9.699225044302563e+17,barata,barata,barata
1.1348337909984058e+18,cara,media,cara
51280249.0,media,cara,cara
8.062161277061294e+17,media,media,media
9.188395798225363e+17,barata,barata,barata
6.900218571073757e+17,media,media,media
1.1869513699334282e+18,media,media,media
8.948574711506925e+17,cara,cara,cara
46734718.0,barata,barata,barata
7.008131166659114e+17,cara,cara,cara
30441632.0,media,barata,barata
20070312.0,cara,cara,cara
1.378343567005509e+18,barata,barata,barata
31795966.0,media,cara,media
18638839.0,barata,barata,barata
43758976.0,cara,cara,cara
20029578.0,barata,barata,barata
8.115778760979168e+17,cara,cara,cara
9.551160704549111e+17,cara,cara,media
974793.0,cara,cara,cara
32469860.0,barata,media,cara
1.0921308702199845e+18,media,media,media
47299806.0,media,barata,media
6.456409057386988e+17,barata,barata,barata
48522293.0,barata,barata,barata
1.087015495204805e+18,media,media,media
47252752.0,barata,barata,barata
32242990.0,media,cara,cara
1.3152814369793116e+18,cara,cara,cara
1.245764171760584e+18,media,media,media
1.4908049936734088e+18,barata,media,media
1.2631830684306355e+18,media,media,media
30715752.0,cara,cara,cara
8.68819269069779e+17,media,media,media
1.009628977237422e+18,cara,cara,cara
7.261631191662511e+17,media,media,media
33837775.0,media,media,media
6.967081177345614e+17,media,media,media
1232648.0,barata,media,media
1.2644642419718653e+18,media,media,media
26821330.0,cara,cara,cara
53641220.0,cara,cara,cara
8.947629872191762e+17,barata,barata,barata
29392758.0,barata,barata,barata
1.0212690181930267e+18,media,barata,barata
8.739918792054072e+17,cara,cara,cara
1.4561035597112963e+18,cara,media,media
36977794.0,media,cara,media
4460532.0,barata,barata,barata
1.265492009520232e+18,barata,barata,barata
49886347.0,barata,barata,media
6.247124887248507e+17,cara,media,media
1.2176023841607555e+18,media,media,media
52952182.0,cara,cara,media
48770960.0,cara,cara,cara
2343812.0,media,barata,barata
7.775081719274583e+17,barata,barata,barata
48173950.0,media,media,media
5551215.0,cara,cara,cara
38909140.0,media,cara,media
32339112.0,barata,barata,media
7.829675422283244e+17,barata,barata,barata
1.4017538222781711e+18,cara,media,media
10192662.0,cara,cara,cara
1.3666786894430892e+18,cara,cara,cara
1.495985287332033e+18,barata,barata,barata
1.4611091290364585e+18,cara,cara,cara
1.4120516015575132e+18,barata,media,media
1.4775517941084838e+18,barata,media,barata
42986431.0,cara,media,media
1.2748353346246413e+18,cara,cara,cara
1.1066438381374742e+18,barata,barata,barata
32670114.0,cara,cara,cara
1.4582807400215188e+18,barata,media,media
54206744.0,media,media,media
27752085.0,media,media,barata
6.209491416863379e+17,media,media,media
1.1116561099057366e+18,media,media,media
46598000.0,media,media,media
14520346.0,media,media,media
1.4497602804831127e+18,media,media,media
6.623442542514089e+17,media,media,media
8.977243012258337e+17,cara,media,media
1.1644048191608113e+18,cara,cara,cara
1.3693663922412155e+18,media,media,media
19767116.0,barata,barata,barata
1.2688631161545777e+18,cara,cara,cara
1.2839093041125286e+18,media,cara,cara
1.2065169259696497e+18,barata,media,media
1.4299427707529482e+18,barata,barata,barata
5.929619592270742e+17,cara,cara,cara
42348297.0,barata,barata,barata
19000293.0,barata,barata,barata
7.335401233187703e+17,barata,media,media
1.387185460268535e+18,cara,media,barata
24256989.0,barata,media,media
54293999.0,media,media,media
1.4857509506718528e+18,media,barata,barata
7093573.0,media,media,media
54246906.0,media,cara,media
13066635.0,cara,cara,cara
6.743525322604164e+17,cara,cara,cara
14450028.0,barata,cara,cara
37290688.0,barata,media,media
22849113.0,barata,barata,barata
16497765.0,barata,barata,barata
6.100172002948739e+17,barata,barata,barata
47844679.0,media,cara,media
8.566239142302843e+17,cara,cara,cara
7.30592284072784e+17,cara,cara,cara
3093329.0,cara,cara,media
6.155510895008753e+17,cara,cara,media
1.1255133160953512e+18,media,media,media
5.483931368825547e+17,cara,cara,cara
6.449335529620614e+17,barata,media,media
197972.0,media,media,barata
9.890197467435745e+17,cara,cara,cara
1.3695193423028347e+18,cara,cara,cara
1.4320231724356283e+18,barata,barata,barata
1672059.0,media,barata,media
1.4524408389399823e+18,barata,media,media
1.3038543734695552e+18,cara,cara,media
1.2930313694202668e+18,cara,cara,cara
1.1226365840652077e+18,cara,cara,cara
9.688974643798569e+17,media,media,media
1.1312097065536293e+18,cara,cara,cara
1.2444586513279045e+18,barata,barata,barata
1.0670053558297494e+18,barata,barata,barata
1.3502325787862774e+18,barata,barata,barata
7126.0,barata,barata,barata
7.702455758495089e+17,cara,cara,cara
1.3023701280377477e+18,cara,barata,barata
1.364591717279235e+18,cara,cara,cara
54020406.0,media,cara,cara
1.2349302958867676e+18,barata,media,media
31312514.0,barata,media,barata
47924320.0,media,media,barata
1.3702888038782886e+18,cara,cara,cara
1.3655723263729928e+18,cara,media,media
525231.0,barata,barata,barata
1.4869199154127107e+18,barata,barata,barata
1.3493227893344143e+18,barata,barata,barata
51421641.0,barata,media,media
1.321203609101326e+18,media,cara,media
43605716.0,media,media,barata
1.4306116461121805e+18,media,barata,media
50682641.0,media,media,media
24333357.0,media,barata,barata
1.366647167816141e+18,cara,cara,cara
1.1608670293591916e+18,barata,barata,barata
1.4668555086123382e+18,cara,cara,cara
1.466213807060664e+18,barata,media,media
1.4706960885283535e+18,cara,media,cara
1.387621717517535e+18,media,cara,cara
9.390444986979032e+17,cara,cara,cara
1.4133309557071444e+18,media,barata,barata
30323315.0,barata,barata,barata
45208050.0,barata,media,media
40969716.0,barata,barata,barata
8.865130741711185e+17,barata,barata,barata
1.3385239604279194e+18,barata,barata,barata
1.186500321297764e+18,barata,barata,barata
1.3582837259833695e+18,cara,media,media
1.1542746357513495e+18,cara,media,cara
7.814195785639735e+17,media,media,media
52813403.0,media,cara,cara
43442679.0,barata,barata,barata
7.825965077475e+17,barata,barata,barata
1.0754824606725604e+18,cara,cara,cara
8.994052783825096e+17,barata,barata,barata
21205192.0,barata,barata,barata
30588285.0,cara,cara,cara
50680588.0,cara,cara,cara
1.3220198419216369e+18,cara,cara,cara
45453685.0,barata,barata,barata
7.927960585322038e+17,cara,cara,cara
1.0704294992190538e+18,barata,barata,barata
49660033.0,barata,barata,barata
50723098.0,barata,barata,barata
13801479.0,cara,media,barata
7.716354300255405e+17,cara,media,media
1.149251815586498e+18,cara,cara,cara
1.2943450828459953e+18,cara,cara,cara
22530963.0,barata,barata,barata
35879759.0,media,media,media
7783924.0,barata,barata,barata
8.942647658423534e+17,barata,media,barata
1.2795307135741422e+18,media,media,media
50055582.0,media,media,media
7.870666077009832e+17,cara,media,media
1.37557807382328e+18,cara,cara,media
27987221.0,media,media,barata
21192912.0,media,barata,barata
1.420734922126739e+18,barata,barata,barata
1.43696082114397e+18,media,media,media
7.194801337798228e+17,cara,cara,media
52722902.0,barata,media,barata
50228438.0,media,barata,barata
1.1155672320060495e+18,media,media,media
18393746.0,media,barata,barata
8.875578658838258e+17,cara,media,media
53949653.0,media,barata,media
1.0391526023498668e+18,media,media,media
1.1275175480703388e+18,media,barata,barata
9.357657731571507e+17,barata,barata,barata
26700761.0,media,media,media
33998121.0,cara,barata,barata
1.3798975526845944e+18,cara,cara,cara
37254983.0,barata,barata,barata
1.134102759268571e+18,barata,media,barata
44380175.0,barata,barata,barata
9715120.0,cara,cara,cara
1.2348238480157524e+18,cara,cara,cara
1.0618985852677766e+18,cara,cara,cara
35583138.0,cara,cara,cara
1.4994521978056983e+18,barata,barata,barata
1.3108214068644186e+18,media,media,media
6.278751252868631e+17,cara,media,media
1.0850899242415058e+18,barata,barata,barata
49225609.0,cara,cara,cara
9.943173548403814e+17,barata,barata,barata
7.828318622558115e+17,barata,barata,barata
9.57659704621442e+17,media,media,barata
28866707.0,media,cara,media
23560957.0,cara,cara,cara
1.4524545675200364e+18,barata,barata,barata
49031442.0,barata,media,media
11710651.0,media,cara,media
1.4075284393785743e+18,media,media,media
24193805.0,barata,barata,barata
1.4873262947002125e+18,cara,cara,cara
1.1028887034697146e+18,cara,media,cara
1.3987361658387397e+18,media,media,media
7.129256801575379e+17,barata,barata,barata
49552755.0,cara,media,media
1.1064756905742221e+18,barata,barata,barata
38091719.0,media,media,media
54395488.0,cara,cara,cara
9.306894243557143e+17,media,cara,cara
1.1480110060159982e+18,media,cara,media
1.3229817334239168e+18,media,barata,barata
42277057.0,barata,barata,barata
44020747.0,media,media,barata
45753882.0,barata,media,media
1.2783859895438533e+18,media,cara,cara
32574329.0,cara,barata,barata
8.644462733021422e+17,barata,media,media
1.2544683526755704e+18,barata,barata,barata
6365974.0,barata,barata,barata
24396510.0,media,media,media
19030405.0,barata,barata,barata
35795133.0,barata,barata,barata
49247391.0,cara,cara,cara
52672971.0,cara,cara,cara
27740467.0,cara,cara,cara
7.231442784145871e+17,media,media,media
7.449421283019668e+17,cara,media,media
7.828206392879209e+17,barata,barata,barata
1.24220848545806e+18,cara,media,cara
6.188126291688924e+17,barata,barata,barata
35662324.0,barata,barata,barata
4394873.0,cara,media,media
27905643.0,media,cara,cara
49059245.0,media,media,media
53657060.0,barata,barata,barata
1.4163883562072297e+18,cara,cara,cara
5.701000700288321e+17,media,media,media
7.063443235631827e+17,media,cara,cara
9.502504668700346e+17,barata,barata,barata
5679750.0,cara,cara,cara
1.4408643112166351e+18,barata,media,media
1.221188586838633e+18,media,media,media
1.1522026661120268e+18,cara,cara,cara
1.2613159040749025e+18,media,media,media
9.304833583786904e+17,cara,cara,cara
6.529417498574267e+17,cara,cara,cara
1.2072038157974502e+18,media,barata,barata
1.1509423609608134e+18,barata,media,media
1.2543199825223841e+18,media,media,media
7.447209616193428e+17,cara,cara,cara
5966905.0,barata,barata,barata
8.458931854154097e+17,barata,barata,barata
8.503040264638066e+17,media,barata,barata
1.1068769382582171e+18,barata,barata,barata
1.503725199977235e+18,media,cara,media
24232047.0,cara,cara,media
5359984.0,cara,cara,cara
5.536475647352145e+17,barata,barata,barata
35739247.0,media,cara,cara
1.41040937645782e+18,cara,cara,cara
1.364654091727156e+18,media,media,media
14686119.0,barata,barata,barata
24916674.0,barata,media,media
1.3347513464185413e+18,cara,cara,cara
7.051435542962013e+17,cara,cara,cara
53233802.0,media,media,media
1.4159900330937362e+18,barata,barata,barata
49057118.0,barata,media,media
1.3408496767608937e+18,cara,cara,cara
1.2386112680780518e+18,barata,barata,barata
43667960.0,media,media,media
54310403.0,cara,media,media
1.392457331220049e+18,cara,cara,cara
1606631.0,media,media,media
9.704761724368942e+17,cara,media,media
53415476.0,barata,barata,barata
42582756.0,cara,cara,cara
36312801.0,cara,cara,media
14859319.0,media,cara,media
6.680536802883649e+17,cara,cara,cara
1.391873004168495e+18,cara,cara,cara
1.2185579311695764e+18,barata,barata,barata
6.600524199287905e+17,cara,cara,cara
10075597.0,media,media,media
40137741.0,media,media,media
1.4919806877608947e+18,media,cara,media
4936185.0,cara,cara,cara
1.3967468108439345e+18,barata,barata,barata
1.1311652225802301e+18,media,media,cara
41046519.0,barata,barata,barata
8.867686682600977e+17,media,media,media
8.058124212458845e+17,cara,cara,cara
1.2898420563567936e+18,cara,cara,cara
9.423043462300485e+17,media,media,media
6.587325255714711e+17,media,media,media
40270080.0,cara,cara,cara
6.609316870194318e+17,media,media,media
16846660.0,cara,cara,cara
22484463.0,cara,cara,cara
12119188.0,cara,media,media
48210870.0,cara,media,media
1.1421519768836287e+18,cara,media,media
5.62496026595495e+17,media,media,media
1.2282083974967224e+18,cara,media,media
52284997.0,barata,barata,barata
1.0911791898862468e+18,media,media,media
1.4257494673042324e+18,barata,barata,barata
1.285679634110381e+18,cara,cara,media
13915441.0,cara,barata,barata
1.2792960850029033e+18,barata,barata,barata
50381279.0,barata,barata,barata
9.150556834785404e+17,media,media,media
1.4661339409963003e+18,media,media,media
1.4980478045016643e+18,media,media,media
1.4039096980792522e+18,barata,media,media
6.130733803090156e+17,barata,barata,barata
47940100.0,media,media,media
38704179.0,barata,media,media
5.825545407125801e+17,barata,media,barata
